,topic,link,replies,views
5283,Kingdom Of Scratching - [IDEAS NEEDED],/discuss/topic/26865/,5,585
7340,rap subject ideas,/discuss/topic/88260/,5,585
7535,Need new ideas! HELP!,/discuss/topic/75066/,2,585
4857,Scratch Math,/discuss/topic/18772/,3,585
7038,IdeaHub <--- Click NOW!,/discuss/topic/79686/,9,584
5914,Minecraft!,/discuss/topic/109366/,4,584
5810,THEO'S ADVENTURE! A NEW RPG IDEA!,/discuss/topic/176287/,10,584
6352,any new ideas,/discuss/topic/149198/,8,583
8795,Scratch Plaza?,/discuss/topic/21423/,2,583
2375,MLP Discussion Center (go to @TitaniumofTheIceWing for more info and ask),/discuss/topic/305860/,17,583
8596,Making a Single-player Version of my Multi-player game.,/discuss/topic/26197/,3,583
8804,Scratch Plaza?,/discuss/topic/21423/,2,583
7027,-Cancelled-,/discuss/topic/108520/,7,582
7280,The Idea Shop,/discuss/topic/92680/,0,582
7349,Friendship or Bullying????,/discuss/topic/87538/,1,582
8368,My Good Projects,/discuss/topic/41871/,0,581
7169,need ideas look here,/discuss/topic/99122/,0,581
5179,Game ideas!,/discuss/topic/179718/,8,580
6911,What game should I make?,/discuss/topic/113436/,7,580
6713,Beginner's Guide to Using Vector,/discuss/topic/128312/,2,580
1211,I need ideas for a minigame,/discuss/topic/239567/,5,580
7467,☛☛☛☛☛ ⌌Game Idea Directory ⌌☚☚☚☚☚,/discuss/topic/77974/,3,579
4732,*// 10+ Project Ideas! \\*,/discuss/topic/207675/,5,579
3577,Virus Remover The Game,/discuss/topic/241191/,5,579
8050,Having a hard time with project ideas? These are some ideas :D,/discuss/topic/54182/,2,578
5915,Ideas please,/discuss/topic/170347/,7,578
7361,CSF,/discuss/topic/86548/,0,578
6522,Good Historical Fashion projects needed!,/discuss/topic/132362/,4,578
5385,Ideas for a project...,/discuss/topic/58856/,5,578
2879,What RP Studios Should I Make?,/discuss/topic/227556/,5,578
4018,>❤ Story Ideas Help ❤<,/discuss/topic/234108/,4,578
6427,game suggestions,/discuss/topic/145268/,5,578
8700,********SCRATCH PROGRAMMING COMMUNITY SCHOOLS-ELEMENTARY TO PROFESSONAL CLINICS********,/discuss/topic/18973/,3,577
5655,Steel Tycoon 3,/discuss/topic/168504/,1,577
2782,Ocs,/discuss/topic/290032/,12,577
4260,Help me create cool features for my game? (PICS INCLUDED),/discuss/topic/225026/,2,577
7582,how to put music in scratch projects?,/discuss/topic/64288/,5,576
8752,My first scratch game,/discuss/topic/25910/,4,576
7452,Need a new idea,/discuss/topic/79684/,1,576
4934,Help! What should I make?,/discuss/topic/131092/,4,576
8786,Improvement ideas for Smoke: Flight of the Megaship,/discuss/topic/24382/,4,575
8072,Camera Project,/discuss/topic/35864/,5,575
6532,WHAT SHOULD I MAKE?,/discuss/topic/113558/,16,574
6774,Need project ideas!,/discuss/topic/124432/,6,574
7332,My Ideas for you,/discuss/topic/89220/,0,574
5334,Soundboard Ballot,/discuss/topic/190623/,2,574
3637,A pixelated game that has a Zelda theme to it. [IDEAS],/discuss/topic/248987/,7,574
8187,Making an OS,/discuss/topic/23334/,4,573
7071,More than one person editation!!,/discuss/topic/105234/,8,573
7870,Project idear,/discuss/topic/57826/,0,573
5896,The Official Order of the Scratchers 2,/discuss/topic/168214/,11,572
7327,Sequels: what and what not to do.,/discuss/topic/89412/,0,572
7570,Game Idea,/discuss/topic/73366/,1,571
4950,I need an idea for a game,/discuss/topic/142012/,5,571
1958,Undertale boss game idea,/discuss/topic/189551/,2,571
64,3-D printer Ideas!,/discuss/topic/44788/,4,571
8357,World Cup Theme,/discuss/topic/42230/,0,571
5277,☻☺stickman platformer levels☺☻,/discuss/topic/190017/,6,570
3010,I need a new idea for a project.,/discuss/topic/261697/,7,570
6305,-= IDEA MAKER =-,/discuss/topic/153546/,5,570
2478,Role Play Studio Ideas Please!,/discuss/topic/301369/,19,570
4793,What games should i make?,/discuss/topic/46660/,9,569
3907,SAILOR MOON MONTH OR THE POWERPUFF GIRLS MONTH? YOU DECIDE!,/discuss/topic/237676/,4,569
8684,"Project Helper RPG, Simulator, other",/discuss/topic/28254/,3,569
8218,ART SHOW,/discuss/topic/47454/,0,569
8226,ART SHOW,/discuss/topic/47454/,0,569
6435,I need new characters for my series!,/discuss/topic/136894/,16,569
8696,The insane idea game,/discuss/topic/27824/,3,569
4129,Multiplayer Game Ideas,/discuss/topic/227415/,7,568
3066,[Note Blocks] Pokémon Music Compilation | SUGGEST SONGS HERE,/discuss/topic/274491/,4,568
2376,STORMFLY1014'S 100TH PROJECT Q&A+SUGGESTIONS TOPIC!!!!!,/discuss/topic/304513/,20,568
5381,Vote,/discuss/topic/189319/,6,568
7127,ideas,/discuss/topic/101206/,8,568
7086,Text Adventure,/discuss/topic/90906/,5,568
2268,Race for Kirby Island: Votes and Ideas,/discuss/topic/302863/,12,567
626,Choose Your Own Adventure Tutorial - Lists,/discuss/topic/339842/,4,567
4037,Plot ideas,/discuss/topic/232963/,5,566
8870,Platformer Movements,/discuss/topic/21805/,2,566
6015,Ideas for a new project?,/discuss/topic/169320/,9,565
5562,To the community: Start making multiplayer games?,/discuss/topic/44289/,9,565
7278,Physics projects,/discuss/topic/92858/,0,564
8565,i need ideas for game,/discuss/topic/33094/,1,564
2517,Warriors game with emerald00,/discuss/topic/200404/,20,563
7097,Please help me! | I need ideas!,/discuss/topic/102730/,8,563
7797,Hard Projects?,/discuss/topic/60212/,0,563
7874,I got no ideas,/discuss/topic/57764/,0,563
8322,please i need some ideas for my new game,/discuss/topic/43959/,0,563
6187,I need an RPG Fanasty Action Game!,/discuss/topic/106958/,11,563
7377,zombie shooting game,/discuss/topic/33384/,3,562
6912,Idea needed: Title for my upcoming project,/discuss/topic/115280/,5,562
4458,Should I Do a Face Reveal??????,/discuss/topic/218337/,4,561
8963,Idea Club,/discuss/topic/18044/,2,561
5007,Any game ideas?,/discuss/topic/183602/,15,561
7164,"""Aura Kaisers"" Character Ideas",/discuss/topic/99360/,0,561
7868,Super Galaga,/discuss/topic/57850/,0,561
8948,Connect the Dots 3D,/discuss/topic/18834/,0,561
6995,I Need Some Ideas For a Game I'm Making,/discuss/topic/110900/,8,561
8399,What other ideas do I need for a nation creator?,/discuss/topic/40017/,4,560
4070,To All Vector Users: Why do you use Vector?,/discuss/topic/231526/,11,560
6793,What should I do for A day at spongebobs 2?,/discuss/topic/104916/,4,560
7042,Does anyone have any project ideas or requests for me?,/discuss/topic/107734/,4,560
4181,I need some christmas project ideas,/discuss/topic/225428/,11,560
8066,I have no idea what project to do next,/discuss/topic/53924/,8,559
4282,ASKING FOR MAKING CHAT ROOM,/discuss/topic/223551/,8,559
3817,Unique Easter game ideas?,/discuss/topic/241348/,11,559
6415,Anyone want to Audition?,/discuss/topic/145966/,5,559
6413,I am starting a comic book series!,/discuss/topic/116506/,7,558
5033,What kind of game should I make?,/discuss/topic/200252/,2,558
7163,I need ideas fellow scratchers!,/discuss/topic/99380/,0,558
7189,I need help!,/discuss/topic/54304/,6,557
8875,Mode 7 like game,/discuss/topic/21659/,1,557
7308,Help with game?,/discuss/topic/90534/,0,557
3751,Game Ideas?,/discuss/topic/244295/,2,557
7294,Moon City + Cookie Clicker,/discuss/topic/35355/,1,557
7521,What would you want to see in a horror game?,/discuss/topic/75698/,0,557
6551,How to Improve Your Project,/discuss/topic/135720/,8,556
7671,math probs,/discuss/topic/67376/,0,556
7051,Pong Tutorial Block Dump,/discuss/topic/101192/,8,556
6792,Animations with the Scratch cat?,/discuss/topic/123784/,5,556
6863,super sausage idea's,/discuss/topic/118480/,14,556
8905,i am doing projects on serious things like bullying,/discuss/topic/19938/,3,555
6605,I need a idea.,/discuss/topic/133670/,6,555
7036,3d Game Idea's,/discuss/topic/107720/,7,555
3327,A Compilation Of Unique Character Names,/discuss/topic/253340/,4,555
3743,games,/discuss/topic/244533/,6,555
7573,easy game idea,/discuss/topic/73350/,0,555
5889,Help with songs without stealing,/discuss/topic/20470/,6,554
6386,Stealing and Griefing in Scratcheria,/discuss/topic/117834/,7,554
6571,Make some stories using these characters!,/discuss/topic/132096/,3,554
6578,Make some stories using these characters!,/discuss/topic/132096/,3,554
992,Rhythm Fever Official Song Suggestion Page!,/discuss/topic/350872/,16,554
8727,Woises,/discuss/topic/27306/,2,554
6218,☢☢☢ What game should I work on? Winning Game: The Legend Of... ☢☢☢,/discuss/topic/150208/,11,554
8720,Woises,/discuss/topic/27306/,2,553
6358,AI,/discuss/topic/147706/,6,553
7002,How do I become a scratcher?,/discuss/topic/110700/,5,552
6127,I need help creating a game,/discuss/topic/125128/,6,552
4991,Help for my ninja training game?,/discuss/topic/184899/,3,552
8310,games,/discuss/topic/44333/,0,552
4575,DISS TRACK!,/discuss/topic/213703/,0,551
6791,Multi-Project Games,/discuss/topic/123890/,4,551
1477,Omg1o,/discuss/topic/319642/,15,550
7703,add yourself projects,/discuss/topic/20169/,6,550
7347,My fat cat??? NEEDS REQUEST FOR IDEAS!!!!!!!!!!!!!!!!!!!!,/discuss/topic/87876/,0,550
1696,☁Cloud Multiplayer Game Ideas,/discuss/topic/195887/,5,549
6233,-| Goldfish Idea List! |-| Update 1.1,/discuss/topic/154980/,6,549
3127,Our New Games 2OI7 To 2OI8,/discuss/topic/275730/,9,549
7220,Scratcharia Greifing Dilemma,/discuss/topic/96086/,1,549
7307,Draft project that needs help!,/discuss/topic/90724/,0,549
773,Locomotives for me to do on Scratch.,/discuss/topic/323326/,19,549
5419,I need ideas for extremely complicated games,/discuss/topic/158938/,2,548
8932,physics game engine,/discuss/topic/18482/,1,548
5026,Yeah I'm kinda bored,/discuss/topic/57112/,3,548
8865,Christmas Wishlist,/discuss/topic/21480/,2,548
2128,Ideas for Fredburger and the meme machine,/discuss/topic/269948/,9,548
8662,Tutorials,/discuss/topic/28825/,5,547
8740,Making 3d projects is simpler then you think.,/discuss/topic/26806/,4,547
8208,SUPER MARIO 66!!!,/discuss/topic/47701/,0,547
5423,1st thousand digits of pi,/discuss/topic/188585/,0,546
4182,GET FAMOUS AND GET YOUR AWESOME GAMES ON A WEBSITE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,/discuss/topic/227125/,5,546
6606,Game Ideas,/discuss/topic/132014/,3,546
5864,The Noob That Tried To Save Scratch Land (RPG),/discuss/topic/155908/,7,546
4157,Christmas Toy Sprite Ideas WERE Needed!,/discuss/topic/228227/,5,546
3745,What should I make? Request what you want me to make!,/discuss/topic/242901/,5,545
7964,I have an idea,/discuss/topic/56134/,2,545
4982,HELP! (Yelp) Warrior Cat Book Ideas Needed!,/discuss/topic/181210/,7,545
8278,Whats That Green Here For?,/discuss/topic/41376/,2,545
6568,"hey, should i make vvvvvv (pixelated game, annoying) or one night at flumpty's 2...",/discuss/topic/134924/,2,545
6575,"hey, should i make vvvvvv (pixelated game, annoying) or one night at flumpty's 2...",/discuss/topic/134924/,2,545
8552,Any ideas?,/discuss/topic/33493/,7,544
8545,Any ideas?,/discuss/topic/33493/,7,544
6392,I need help finding ideas for a point-and-click game.,/discuss/topic/145360/,7,544
797,Give me story ideas for a platformer!,/discuss/topic/295867/,6,544
7511,Idea[s] for improvment,/discuss/topic/76186/,0,544
8777,Cat Project Ideas,/discuss/topic/24965/,0,543
8201,Want tips on something?,/discuss/topic/48186/,0,543
8877,Ideas,/discuss/topic/21338/,3,543
2635,I NEED FPC APPLICATION IDEAS,/discuss/topic/248526/,8,543
6275,Need Inspiration For New Games,/discuss/topic/68810/,3,543
7348,What kind of bosses should I put in my MegaMan game?,/discuss/topic/87670/,0,542
5682,Names for the Cat Fighters,/discuss/topic/180369/,19,542
7010,Ideas on characters for a rpg (role playing game),/discuss/topic/109476/,3,542
6954,OpiOs--- Minigame Ideas?,/discuss/topic/43676/,2,542
7718,club gamer click here to sign up!,/discuss/topic/63794/,0,542
4530,Challenging Project Ideas Needed,/discuss/topic/215863/,6,542
5972,What two famdoms are enimies?,/discuss/topic/170536/,5,541
5998,Next Platformer,/discuss/topic/156382/,8,541
6340,What do you think would make this game more fun?,/discuss/topic/149890/,6,541
6151,interesting RPG-type mechanic,/discuss/topic/161396/,11,541
1110,I'm out of projects ideas!! HELP!!!!,/discuss/topic/100796/,10,541
5066,flowey the flower vs puppymonkeybaby,/discuss/topic/184582/,4,541
1507,Cats,/discuss/topic/282884/,6,540
3167,About Scratch 3.0.,/discuss/topic/274074/,9,540
4502,GETTING IDEAS,/discuss/topic/217035/,0,540
6833,jet pack man idea's,/discuss/topic/120364/,1,540
7524,The Power Of Games,/discuss/topic/75644/,0,540
6278,The Official Order of the Scratchers Chat Room,/discuss/topic/155438/,2,540
4495,GETTING IDEAS,/discuss/topic/217035/,0,540
7512,Suggested Plots for Melloetta High School,/discuss/topic/76154/,0,539
8056,i want to do a speed paint but dont know what of HELP PLZ,/discuss/topic/53880/,5,539
3251,My Idea Studio,/discuss/topic/267082/,13,538
6267,Any ideas for projects?,/discuss/topic/155142/,4,538
8814,The Life Of Pim: Pim & Mip,/discuss/topic/21856/,3,538
7867,Having a hard time looking for a studio?,/discuss/topic/57866/,0,537
6521,Platformer Game,/discuss/topic/136748/,3,537
5110,Multi-Player Engine! In two Parts,/discuss/topic/197772/,8,537
5753,What Kinda of Projects should I make?,/discuss/topic/117330/,5,537
6810,Splaat RPG: Legend Of The Seven Stars,/discuss/topic/122492/,2,537
8666,What to do a scratch project on,/discuss/topic/29382/,6,537
7177,how do i make a 3d globe?,/discuss/topic/98666/,3,537
6806,Game Ideas,/discuss/topic/54502/,2,537
2189,"Make a picture for the ""Op Art Challenge"" studio!  (Draw your pictures or write programs to create your pictures)",/discuss/topic/315678/,6,536
4314,Any Ideas for Halloween Projects?? Please!,/discuss/topic/222462/,5,536
5073,Could anyone help me with game ideas?,/discuss/topic/198608/,6,536
6768,ask kaylee the bunny,/discuss/topic/123824/,11,536
3369,Search Engine Optimization Seo certification,/discuss/topic/266590/,0,536
6794,Can anyone help me what to do with this maze?,/discuss/topic/122880/,3,536
6649,Ideas for CrayMCFreak,/discuss/topic/114278/,13,535
8780,Can Someone Give Me A Game Idea!,/discuss/topic/24878/,3,535
7643,hi,/discuss/topic/59266/,7,535
8488,SkyCloudOS,/discuss/topic/34727/,7,535
1020,Back to school,/discuss/topic/12593/,2,535
5931,ideas for a life simulator game,/discuss/topic/172600/,2,535
5924,ideas for a life simulator game,/discuss/topic/172600/,2,535
7734,Sounds for projects please!,/discuss/topic/62710/,0,534
6825,I'm Spacing Out..... Help!!!,/discuss/topic/119694/,8,534
6697,My Logo Showdown,/discuss/topic/116734/,5,534
7322,What should I add to my new version of Lookout OS?,/discuss/topic/89714/,0,534
7752,im not sure what to make now im bord i have 100 games and so now what,/discuss/topic/61576/,0,534
6424,interesting game mechanics.,/discuss/topic/145498/,2,533
3023,can i have suggestions for new projects? thx!,/discuss/topic/280531/,7,533
7670,Need some idea,/discuss/topic/67530/,0,533
8824,projects explication,/discuss/topic/23602/,2,533
8784,NerdOS Commands,/discuss/topic/24504/,2,532
4835,MSCC - A New Spin On The Infamous Colouring Contest,/discuss/topic/184015/,10,532
4424,I need Inspiration on what to make next.,/discuss/topic/216033/,6,532
6696,Tell Me What To Do For My 100th Project!!!,/discuss/topic/122562/,4,531
6807,Ran out of ideas. Any more?,/discuss/topic/122366/,5,531
6012,AI,/discuss/topic/168866/,6,531
6678,Help with MLG cookie clicker,/discuss/topic/112872/,2,530
3895,"Got tons of ideas, but..",/discuss/topic/237772/,2,530
6038,Idea: Take One Of Your Old Projects And Improve It!,/discuss/topic/166004/,2,530
3902,"Got tons of ideas, but..",/discuss/topic/237772/,2,530
3539,IMMA (attempt to) MAKE AN ANIMATED SERIES :O,/discuss/topic/245141/,6,530
5459,Movie Ideas? Anybody?,/discuss/topic/180828/,15,530
5389,World Explorer 9.0,/discuss/topic/184182/,4,530
4821,Story Ideas for my Animation Project,/discuss/topic/204614/,1,530
7612,A Random Game Idea,/discuss/topic/46894/,3,529
3511,"Got an idea? Great! Share it here, and I will try my best to make it!",/discuss/topic/253718/,2,529
1597,Want project ideas? This might help you!,/discuss/topic/323638/,15,529
7209,Need an idea!!,/discuss/topic/95628/,6,529
4610,Animation Ideas,/discuss/topic/211698/,18,528
8915,"Wanna help with my magazine? Suggest a game for ""Game Of The Month""!",/discuss/topic/19707/,3,528
8400,Tank Games,/discuss/topic/39441/,4,528
7889,IDEAS PLEASE!!!!!!!!,/discuss/topic/57104/,10,528
7199,Need an idea!!,/discuss/topic/95628/,6,528
5320,Linux Ubuntu Simulator,/discuss/topic/191422/,2,527
6013,VOTE FOR A NEW GAME,/discuss/topic/169110/,5,527
6830,Challenging Ideas For Advanced Scratchers,/discuss/topic/114762/,3,527
3050,100+ project ideas!!!,/discuss/topic/166229/,5,527
7875,Castlevania anyone?,/discuss/topic/57756/,0,527
5111,What should I add to this new game?,/discuss/topic/188688/,4,527
6469,"Hi! it's me, Dnite, and i need some help.",/discuss/topic/141752/,9,527
4585,I need some suggestion for my game!!!!!!!!!!!!!!! Whoever Helps I will suscribe to you and like your games!!!!!,/discuss/topic/211954/,7,527
4147,Movie Help,/discuss/topic/228259/,4,527
6181,Minecraft On Scratch!,/discuss/topic/158024/,9,526
8272,Clock ideas,/discuss/topic/44734/,5,526
4198,What should happen in my project?,/discuss/topic/225369/,2,526
7637,I need ideas for a relatively easy game,/discuss/topic/68938/,7,525
7316,Need Game Ideas,/discuss/topic/75998/,3,525
3701,Title Ideas...,/discuss/topic/246314/,4,525
